Date,Open,High,Low,Close,Adj Close,Volume
2020-08-18,12.120000,12.120000,12.120000,12.120000,9.551660,0
2020-08-19,12.060000,12.060000,12.060000,12.060000,9.504375,0
2020-08-20,12.160000,12.160000,12.160000,12.160000,9.583181,0
2020-08-21,12.190000,12.190000,12.190000,12.190000,9.606825,0
2020-08-24,12.230000,12.230000,12.230000,12.230000,9.638349,0
2020-08-25,12.310000,12.310000,12.310000,12.310000,9.701396,0
2020-08-26,12.540000,12.540000,12.540000,12.540000,9.882657,0
2020-08-27,12.510000,12.510000,12.510000,12.510000,9.859015,0
2020-08-28,12.590000,12.590000,12.590000,12.590000,9.922062,0
2020-08-31,12.600000,12.600000,12.600000,12.600000,9.929942,0
2020-09-01,12.770000,12.770000,12.770000,12.770000,10.063918,0
2020-09-02,12.960000,12.960000,12.960000,12.960000,10.213655,0
2020-09-03,12.400000,12.400000,12.400000,12.400000,9.772323,0
2020-09-04,12.190000,12.190000,12.190000,12.190000,9.606825,0
2020-09-08,11.810000,11.810000,11.810000,11.810000,9.307352,0
2020-09-09,12.120000,12.120000,12.120000,12.120000,9.551660,0
2020-09-10,11.900000,11.900000,11.900000,11.900000,9.378279,0
2020-09-11,11.860000,11.860000,11.860000,11.860000,9.346755,0
2020-09-14,12.040000,12.040000,12.040000,12.040000,9.488611,0
2020-09-15,12.180000,12.180000,12.180000,12.180000,9.598945,0
2020-09-16,12.030000,12.030000,12.030000,12.030000,9.480730,0
2020-09-17,11.890000,11.890000,11.890000,11.890000,9.370398,0
2020-09-18,11.760000,11.760000,11.760000,11.760000,9.267946,0
2020-09-21,11.740000,11.740000,11.740000,11.740000,9.252184,0
2020-09-22,11.930000,11.930000,11.930000,11.930000,9.401921,0
2020-09-23,11.640000,11.640000,11.640000,11.640000,9.173376,0
2020-09-24,11.680000,11.680000,11.680000,11.680000,9.204900,0
2020-09-25,11.900000,11.900000,11.900000,11.900000,9.378279,0
2020-09-28,12.060000,12.060000,12.060000,12.060000,9.504375,0
2020-09-29,12.060000,12.060000,12.060000,12.060000,9.504375,0
2020-09-30,12.140000,12.140000,12.140000,12.140000,9.567421,0
2020-10-01,12.260000,12.260000,12.260000,12.260000,9.661991,0
2020-10-02,12.070000,12.070000,12.070000,12.070000,9.512254,0
2020-10-05,12.280000,12.280000,12.280000,12.280000,9.677753,0
2020-10-06,12.110000,12.110000,12.110000,12.110000,9.543777,0
2020-10-07,12.300000,12.300000,12.300000,12.300000,9.693516,0
2020-10-08,12.360000,12.360000,12.360000,12.360000,9.740800,0
2020-10-09,12.530000,12.530000,12.530000,12.530000,9.874775,0
2020-10-12,12.760000,12.760000,12.760000,12.760000,10.056037,0
2020-10-13,12.730000,12.730000,12.730000,12.730000,10.032393,0
2020-10-14,12.620000,12.620000,12.620000,12.620000,9.945704,0
2020-10-15,12.550000,12.550000,12.550000,12.550000,9.890538,0
2020-10-16,12.550000,12.550000,12.550000,12.550000,9.890538,0
2020-10-19,12.330000,12.330000,12.330000,12.330000,9.717158,0
2020-10-20,12.380000,12.380000,12.380000,12.380000,9.756563,0
2020-10-21,12.370000,12.370000,12.370000,12.370000,9.748680,0
2020-10-22,12.320000,12.320000,12.320000,12.320000,9.709276,0
2020-10-23,12.380000,12.380000,12.380000,12.380000,9.756563,0
2020-10-26,12.170000,12.170000,12.170000,12.170000,9.591063,0
2020-10-27,12.220000,12.220000,12.220000,12.220000,9.630468,0
2020-10-28,11.790000,11.790000,11.790000,11.790000,9.291589,0
2020-10-29,11.940000,11.940000,11.940000,11.940000,9.409802,0
2020-10-30,11.720000,11.720000,11.720000,11.720000,9.236423,0
2020-11-02,11.830000,11.830000,11.830000,11.830000,9.323112,0
2020-11-03,12.030000,12.030000,12.030000,12.030000,9.480730,0
2020-11-04,12.510000,12.510000,12.510000,12.510000,9.859015,0
2020-11-05,12.770000,12.770000,12.770000,12.770000,10.063918,0
2020-11-06,12.800000,12.800000,12.800000,12.800000,10.087560,0
2020-11-09,12.560000,12.560000,12.560000,12.560000,9.898419,0
2020-11-10,12.410000,12.410000,12.410000,12.410000,9.780206,0
2020-11-11,12.620000,12.620000,12.620000,12.620000,9.945704,0
2020-11-12,12.540000,12.540000,12.540000,12.540000,9.882657,0
2020-11-13,12.650000,12.650000,12.650000,12.650000,9.969347,0
2020-11-16,12.690000,12.690000,12.690000,12.690000,10.000870,0
2020-11-17,12.630000,12.630000,12.630000,12.630000,9.953585,0
2020-11-18,12.490000,12.490000,12.490000,12.490000,9.843252,0
2020-11-19,12.560000,12.560000,12.560000,12.560000,9.898419,0
2020-11-20,12.460000,12.460000,12.460000,12.460000,9.819611,0
2020-11-23,12.440000,12.440000,12.440000,12.440000,9.803848,0
2020-11-24,12.520000,12.520000,12.520000,12.520000,9.866896,0
2020-11-25,12.570000,12.570000,12.570000,12.570000,9.906299,0
2020-11-27,12.640000,12.640000,12.640000,12.640000,9.961466,0
2020-11-30,12.670000,12.670000,12.670000,12.670000,9.985109,0
2020-12-01,12.780000,12.780000,12.780000,12.780000,10.071798,0
2020-12-02,12.720000,12.720000,12.720000,12.720000,10.024513,0
2020-12-03,12.680000,12.680000,12.680000,12.680000,9.992990,0
2020-12-04,12.750000,12.750000,12.750000,12.750000,10.048157,0
2020-12-07,12.770000,12.770000,12.770000,12.770000,10.063918,0
2020-12-08,12.780000,12.780000,12.780000,12.780000,10.071798,0
2020-12-09,12.600000,12.600000,12.600000,12.600000,9.929942,0
2020-12-10,12.600000,12.600000,12.600000,12.600000,9.929942,0
2020-12-11,12.580000,12.580000,12.580000,12.580000,9.944963,0
2020-12-14,12.600000,12.600000,12.600000,12.600000,9.960774,0
2020-12-15,12.730000,12.730000,12.730000,12.730000,10.063543,0
2020-12-16,12.780000,12.780000,12.780000,12.780000,10.103070,0
2020-12-17,12.890000,12.890000,12.890000,12.890000,10.190030,0
2020-12-18,12.880000,12.880000,12.880000,12.880000,10.182123,0
2020-12-21,12.860000,12.860000,12.860000,12.860000,10.166312,0
2020-12-22,12.880000,12.880000,12.880000,12.880000,10.182123,0
2020-12-23,12.800000,12.800000,12.800000,12.800000,10.118880,0
2020-12-24,12.880000,12.880000,12.880000,12.880000,10.182123,0
2020-12-28,13.010000,13.010000,13.010000,13.010000,10.284893,0
2020-12-29,12.980000,12.980000,12.980000,12.980000,10.261176,0
2020-12-30,12.970000,12.970000,12.970000,12.970000,10.253271,0
2020-12-31,13.050000,13.050000,13.050000,13.050000,10.316515,0
2021-01-04,12.830000,12.830000,12.830000,12.830000,10.142596,0
2021-01-05,12.880000,12.880000,12.880000,12.880000,10.182123,0
2021-01-06,12.770000,12.770000,12.770000,12.770000,10.095164,0
2021-01-07,12.980000,12.980000,12.980000,12.980000,10.261176,0
2021-01-08,13.080000,13.080000,13.080000,13.080000,10.340231,0
2021-01-11,12.950000,12.950000,12.950000,12.950000,10.237461,0
2021-01-12,12.860000,12.860000,12.860000,12.860000,10.166312,0
2021-01-13,12.900000,12.900000,12.900000,12.900000,10.197934,0
2021-01-14,12.740000,12.740000,12.740000,12.740000,10.071446,0
2021-01-15,12.700000,12.700000,12.700000,12.700000,10.039826,0
2021-01-19,12.800000,12.800000,12.800000,12.800000,10.118880,0
2021-01-20,13.070000,13.070000,13.070000,13.070000,10.332325,0
2021-01-21,13.100000,13.100000,13.100000,13.100000,10.356041,0
2021-01-22,13.060000,13.060000,13.060000,13.060000,10.324421,0
2021-01-25,13.100000,13.100000,13.100000,13.100000,10.356041,0
2021-01-26,13.100000,13.100000,13.100000,13.100000,10.356041,0
2021-01-27,12.700000,12.700000,12.700000,12.700000,10.039826,0
2021-01-28,12.890000,12.890000,12.890000,12.890000,10.190030,0
2021-01-29,12.650000,12.650000,12.650000,12.650000,10.000299,0
2021-02-01,12.910000,12.910000,12.910000,12.910000,10.205840,0
2021-02-02,13.120000,13.120000,13.120000,13.120000,10.371853,0
2021-02-03,13.070000,13.070000,13.070000,13.070000,10.332325,0
2021-02-04,13.220000,13.220000,13.220000,13.220000,10.450907,0
2021-02-05,13.260000,13.260000,13.260000,13.260000,10.482528,0
2021-02-08,13.330000,13.330000,13.330000,13.330000,10.537865,0
2021-02-09,13.340000,13.340000,13.340000,13.340000,10.545771,0
2021-02-10,13.340000,13.340000,13.340000,13.340000,10.545771,0
2021-02-11,13.430000,13.430000,13.430000,13.430000,10.616920,0
2021-02-12,13.480000,13.480000,13.480000,13.480000,10.656446,0
2021-02-16,13.430000,13.430000,13.430000,13.430000,10.616920,0
2021-02-17,13.390000,13.390000,13.390000,13.390000,10.585298,0
2021-02-18,13.350000,13.350000,13.350000,13.350000,10.553677,0
2021-02-19,13.260000,13.260000,13.260000,13.260000,10.482528,0
2021-02-22,13.030000,13.030000,13.030000,13.030000,10.300704,0
2021-02-23,13.040000,13.040000,13.040000,13.040000,10.308609,0
2021-02-24,13.110000,13.110000,13.110000,13.110000,10.363946,0
2021-02-25,12.750000,12.750000,12.750000,12.750000,10.079353,0
2021-02-26,12.770000,12.770000,12.770000,12.770000,10.095164,0
2021-03-01,13.070000,13.070000,13.070000,13.070000,10.332325,0
2021-03-02,12.920000,12.920000,12.920000,12.920000,10.213744,0
2021-03-03,12.610000,12.610000,12.610000,12.610000,9.968678,0
2021-03-04,12.400000,12.400000,12.400000,12.400000,9.802666,0
2021-03-05,12.620000,12.620000,12.620000,12.620000,9.976583,0
2021-03-08,12.440000,12.440000,12.440000,12.440000,9.834288,0
2021-03-09,12.740000,12.740000,12.740000,12.740000,10.071446,0
2021-03-10,12.740000,12.740000,12.740000,12.740000,10.071446,0
2021-03-11,12.980000,12.980000,12.980000,12.980000,10.261176,0
2021-03-12,12.930000,12.930000,12.930000,12.930000,10.221651,0
2021-03-15,13.050000,13.050000,13.050000,13.050000,10.316515,0
2021-03-16,13.080000,13.080000,13.080000,13.080000,10.340231,0
2021-03-17,13.050000,13.050000,13.050000,13.050000,10.316515,0
2021-03-18,12.780000,12.780000,12.780000,12.780000,10.103070,0
2021-03-19,12.790000,12.790000,12.790000,12.790000,10.110975,0
2021-03-22,12.970000,12.970000,12.970000,12.970000,10.253271,0
2021-03-23,12.940000,12.940000,12.940000,12.940000,10.229556,0
2021-03-24,12.840000,12.840000,12.840000,12.840000,10.150502,0
2021-03-25,12.800000,12.800000,12.800000,12.800000,10.118880,0
2021-03-26,13.060000,13.060000,13.060000,13.060000,10.324421,0
2021-03-29,13.050000,13.050000,13.050000,13.050000,10.316515,0
2021-03-30,12.960000,12.960000,12.960000,12.960000,10.245367,0
2021-03-31,13.110000,13.110000,13.110000,13.110000,10.363946,0
2021-04-01,13.330000,13.330000,13.330000,13.330000,10.537865,0
2021-04-05,13.550000,13.550000,13.550000,13.550000,10.711784,0
2021-04-06,13.540000,13.540000,13.540000,13.540000,10.703878,0
2021-04-07,13.560000,13.560000,13.560000,13.560000,10.719688,0
2021-04-08,13.710000,13.710000,13.710000,13.710000,10.838269,0
2021-04-09,13.820000,13.820000,13.820000,13.820000,10.925228,0
2021-04-12,13.820000,13.820000,13.820000,13.820000,10.925228,0
2021-04-13,13.930000,13.930000,13.930000,13.930000,11.012188,0
2021-04-14,13.800000,13.800000,13.800000,13.800000,10.909418,0
2021-04-15,14.040000,14.040000,14.040000,14.040000,11.099147,0
2021-04-16,14.060000,14.060000,14.060000,14.060000,11.114958,0
2021-04-19,13.920000,13.920000,13.920000,13.920000,11.004282,0
2021-04-20,13.840000,13.840000,13.840000,13.840000,10.941039,0
2021-04-21,13.940000,13.940000,13.940000,13.940000,11.020094,0
2021-04-22,13.870000,13.870000,13.870000,13.870000,10.964755,0
2021-04-23,14.050000,14.050000,14.050000,14.050000,11.107052,0
2021-04-26,14.100000,14.100000,14.100000,14.100000,11.146580,0
2021-04-27,14.080000,14.080000,14.080000,14.080000,11.130768,0
2021-04-28,14.060000,14.060000,14.060000,14.060000,11.114958,0
2021-04-29,14.110000,14.110000,14.110000,14.110000,11.154484,0
2021-04-30,14.010000,14.010000,14.010000,14.010000,11.075432,0
2021-05-03,13.950000,13.950000,13.950000,13.950000,11.027998,0
2021-05-04,13.760000,13.760000,13.760000,13.760000,10.877797,0
2021-05-05,13.690000,13.690000,13.690000,13.690000,10.822457,0
2021-05-06,13.750000,13.750000,13.750000,13.750000,10.869890,0
2021-05-07,13.250000,13.250000,13.250000,13.250000,10.980944,0
2021-05-10,13.000000,13.000000,13.000000,13.000000,10.773756,0
2021-05-11,12.970000,12.970000,12.970000,12.970000,10.748893,0
2021-05-12,12.630000,12.630000,12.630000,12.630000,10.467118,0
2021-05-13,12.760000,12.760000,12.760000,12.760000,10.574857,0
2021-05-14,12.990000,12.990000,12.990000,12.990000,10.765469,0
2021-05-17,12.880000,12.880000,12.880000,12.880000,10.674306,0
2021-05-18,12.800000,12.800000,12.800000,12.800000,10.608006,0
2021-05-19,12.830000,12.830000,12.830000,12.830000,10.632868,0
2021-05-20,13.030000,13.030000,13.030000,13.030000,10.798618,0
2021-05-21,12.990000,12.990000,12.990000,12.990000,10.765469,0
2021-05-24,13.170000,13.170000,13.170000,13.170000,10.914643,0
2021-05-25,13.200000,13.200000,13.200000,13.200000,10.939506,0
2021-05-26,13.210000,13.210000,13.210000,13.210000,10.947793,0
2021-05-27,13.190000,13.190000,13.190000,13.190000,10.931218,0
2021-05-28,13.230000,13.230000,13.230000,13.230000,10.964368,0
2021-06-01,13.170000,13.170000,13.170000,13.170000,10.914643,0
2021-06-02,13.190000,13.190000,13.190000,13.190000,10.931218,0
2021-06-03,13.100000,13.100000,13.100000,13.100000,10.856630,0
2021-06-04,13.270000,13.270000,13.270000,13.270000,10.997519,0
2021-06-07,13.230000,13.230000,13.230000,13.230000,10.964368,0
2021-06-08,13.250000,13.250000,13.250000,13.250000,10.980944,0
2021-06-09,13.240000,13.240000,13.240000,13.240000,10.972656,0
2021-06-10,13.360000,13.360000,13.360000,13.360000,11.072106,0
2021-06-11,13.410000,13.410000,13.410000,13.410000,11.113543,0
2021-06-14,13.530000,13.530000,13.530000,13.530000,11.212994,0
2021-06-15,13.480000,13.480000,13.480000,13.480000,11.171556,0
2021-06-16,13.410000,13.410000,13.410000,13.410000,11.113543,0
2021-06-17,13.570000,13.570000,13.570000,13.570000,11.246142,0
2021-06-18,13.440000,13.440000,13.440000,13.440000,11.138406,0
2021-06-21,13.600000,13.600000,13.600000,13.600000,11.271007,0
2021-06-22,13.720000,13.720000,13.720000,13.720000,11.370457,0
2021-06-23,13.700000,13.700000,13.700000,13.700000,11.353881,0
2021-06-24,13.770000,13.770000,13.770000,13.770000,11.411894,0
2021-06-25,13.800000,13.800000,13.800000,13.800000,11.436756,0
2021-06-28,13.900000,13.900000,13.900000,13.900000,11.519631,0
2021-06-29,13.940000,13.940000,13.940000,13.940000,11.552782,0
2021-06-30,13.880000,13.880000,13.880000,13.880000,11.503057,0
2021-07-01,13.950000,13.950000,13.950000,13.950000,11.561069,0
2021-07-02,14.100000,14.100000,14.100000,14.100000,11.685382,0
2021-07-06,14.170000,14.170000,14.170000,14.170000,11.743394,0
2021-07-07,14.250000,14.250000,14.250000,14.250000,11.809694,0
2021-07-08,14.140000,14.140000,14.140000,14.140000,11.718533,0
2021-07-09,14.250000,14.250000,14.250000,14.250000,11.809694,0
2021-07-12,14.270000,14.270000,14.270000,14.270000,11.826269,0
2021-07-13,14.260000,14.260000,14.260000,14.260000,11.817982,0
2021-07-14,14.290000,14.290000,14.290000,14.290000,11.842844,0
2021-07-15,14.250000,14.250000,14.250000,14.250000,11.809694,0
2021-07-16,14.170000,14.170000,14.170000,14.170000,11.743394,0
2021-07-19,14.000000,14.000000,14.000000,14.000000,11.602507,0
2021-07-20,14.200000,14.200000,14.200000,14.200000,11.768256,0
2021-07-21,14.280000,14.280000,14.280000,14.280000,11.834557,0
2021-07-22,14.380000,14.380000,14.380000,14.380000,11.917432,0
2021-07-23,14.570000,14.570000,14.570000,14.570000,12.074894,0
2021-07-26,14.560000,14.560000,14.560000,14.560000,12.066607,0
2021-07-27,14.470000,14.470000,14.470000,14.470000,11.992020,0
2021-07-28,14.480000,14.480000,14.480000,14.480000,12.000306,0
2021-07-29,14.510000,14.510000,14.510000,14.510000,12.025168,0
2021-07-30,14.470000,14.470000,14.470000,14.470000,11.992020,0
2021-08-02,14.450000,14.450000,14.450000,14.450000,11.975444,0
2021-08-03,14.530000,14.530000,14.530000,14.530000,12.041743,0
2021-08-04,14.560000,14.560000,14.560000,14.560000,12.066607,0
2021-08-05,14.660000,14.660000,14.660000,14.660000,12.149481,0
2021-08-06,14.640000,14.640000,14.640000,14.640000,12.132906,0
2021-08-09,14.590000,14.590000,14.590000,14.590000,12.091470,0
2021-08-10,14.510000,14.510000,14.510000,14.510000,12.025168,0
2021-08-11,14.520000,14.520000,14.520000,14.520000,12.033457,0
2021-08-12,14.560000,14.560000,14.560000,14.560000,12.066607,0
2021-08-13,14.620000,14.620000,14.620000,14.620000,12.116331,0
2021-08-16,14.690000,14.690000,14.690000,14.690000,12.174343,0
2021-08-17,14.580000,14.580000,14.580000,14.580000,12.083181,0
2021-08-18,14.430000,14.430000,14.430000,14.430000,11.958870,0
2021-08-19,14.560000,14.560000,14.560000,14.560000,12.066607,0
2021-08-20,14.690000,14.690000,14.690000,14.690000,12.174343,0
2021-08-23,14.820000,14.820000,14.820000,14.820000,12.282081,0
2021-08-24,14.820000,14.820000,14.820000,14.820000,12.282081,0
2021-08-25,14.820000,14.820000,14.820000,14.820000,12.282081,0
2021-08-26,14.750000,14.750000,14.750000,14.750000,12.224069,0
2021-08-27,14.900000,14.900000,14.900000,14.900000,12.348382,0
2021-08-30,15.030000,15.030000,15.030000,15.030000,12.456120,0
2021-08-31,15.000000,15.000000,15.000000,15.000000,12.431256,0
2021-09-01,15.050000,15.050000,15.050000,15.050000,12.472694,0
2021-09-02,15.060000,15.060000,15.060000,15.060000,12.480983,0
2021-09-03,15.100000,15.100000,15.100000,15.100000,12.514132,0
2021-09-07,15.070000,15.070000,15.070000,15.070000,12.489268,0
2021-09-08,15.060000,15.060000,15.060000,15.060000,12.480983,0
2021-09-09,15.000000,15.000000,15.000000,15.000000,12.431256,0
2021-09-10,14.920000,14.920000,14.920000,14.920000,12.364957,0
2021-09-13,14.890000,14.890000,14.890000,14.890000,12.340095,0
2021-09-14,14.860000,14.860000,14.860000,14.860000,12.315232,0
2021-09-15,14.960000,14.960000,14.960000,14.960000,12.398108,0
2021-09-16,14.970000,14.970000,14.970000,14.970000,12.406394,0
2021-09-17,14.810000,14.810000,14.810000,14.810000,12.273795,0
2021-09-20,14.570000,14.570000,14.570000,14.570000,12.074894,0
2021-09-21,14.570000,14.570000,14.570000,14.570000,12.074894,0
2021-09-22,14.700000,14.700000,14.700000,14.700000,12.182631,0
2021-09-23,14.860000,14.860000,14.860000,14.860000,12.315232,0
2021-09-24,14.880000,14.880000,14.880000,14.880000,12.331807,0
2021-09-27,14.710000,14.710000,14.710000,14.710000,12.190919,0
2021-09-28,14.290000,14.290000,14.290000,14.290000,11.842844,0
2021-09-29,14.290000,14.290000,14.290000,14.290000,11.842844,0
2021-09-30,14.180000,14.180000,14.180000,14.180000,11.751681,0
2021-10-01,14.350000,14.350000,14.350000,14.350000,11.892569,0
2021-10-04,14.050000,14.050000,14.050000,14.050000,11.643944,0
2021-10-05,14.240000,14.240000,14.240000,14.240000,11.801406,0
2021-10-06,14.320000,14.320000,14.320000,14.320000,11.867707,0
2021-10-07,14.450000,14.450000,14.450000,14.450000,11.975444,0
2021-10-08,14.370000,14.370000,14.370000,14.370000,11.909144,0
2021-10-11,14.280000,14.280000,14.280000,14.280000,11.834557,0
2021-10-12,14.260000,14.260000,14.260000,14.260000,11.817982,0
2021-10-13,14.360000,14.360000,14.360000,14.360000,11.900856,0
2021-10-14,14.640000,14.640000,14.640000,14.640000,12.132906,0
2021-10-15,14.750000,14.750000,14.750000,14.750000,12.224069,0
2021-10-18,14.870000,14.870000,14.870000,14.870000,12.323519,0
2021-10-19,14.990000,14.990000,14.990000,14.990000,12.422969,0
2021-10-20,14.970000,14.970000,14.970000,14.970000,12.406394,0
2021-10-21,15.090000,15.090000,15.090000,15.090000,12.505844,0
2021-10-22,15.080000,15.080000,15.080000,15.080000,12.497558,0
2021-10-25,15.140000,15.140000,15.140000,15.140000,12.547283,0
2021-10-26,15.180000,15.180000,15.180000,15.180000,12.580432,0
2021-10-27,15.130000,15.130000,15.130000,15.130000,12.538994,0
2021-10-28,15.300000,15.300000,15.300000,15.300000,12.679882,0
2021-10-29,15.380000,15.380000,15.380000,15.380000,12.746182,0
2021-11-01,15.290000,15.290000,15.290000,15.290000,12.671595,0
2021-11-02,15.370000,15.370000,15.370000,15.370000,12.737895,0
2021-11-03,15.450000,15.450000,15.450000,15.450000,12.804194,0
2021-11-04,15.670000,15.670000,15.670000,15.670000,12.986520,0
2021-11-05,15.700000,15.700000,15.700000,15.700000,13.011382,0
2021-11-08,15.760000,15.760000,15.760000,15.760000,13.061107,0
2021-11-09,15.780000,15.780000,15.780000,15.780000,13.077682,0
2021-11-10,15.530000,15.530000,15.530000,15.530000,12.870495,0
2021-11-11,15.550000,15.550000,15.550000,15.550000,12.887071,0
2021-11-12,15.750000,15.750000,15.750000,15.750000,13.052820,0
2021-11-15,15.740000,15.740000,15.740000,15.740000,13.044531,0
2021-11-16,15.890000,15.890000,15.890000,15.890000,13.168844,0
2021-11-17,15.860000,15.860000,15.860000,15.860000,13.143982,0
2021-11-18,15.960000,15.960000,15.960000,15.960000,13.226858,0
2021-11-19,16.030001,16.030001,16.030001,16.030001,13.284870,0
2021-11-22,15.780000,15.780000,15.780000,15.780000,13.077682,0
2021-11-23,15.740000,15.740000,15.740000,15.740000,13.044531,0
2021-11-24,15.810000,15.810000,15.810000,15.810000,13.102545,0
2021-11-26,15.460000,15.460000,15.460000,15.460000,12.812482,0
2021-11-29,15.830000,15.830000,15.830000,15.830000,13.119120,0
2021-11-30,15.530000,15.530000,15.530000,15.530000,12.870495,0
2021-12-01,15.290000,15.290000,15.290000,15.290000,12.671595,0
2021-12-02,15.470000,15.470000,15.470000,15.470000,12.820770,0
2021-12-03,15.210000,15.210000,15.210000,15.210000,12.605294,0
2021-12-06,15.330000,15.330000,15.330000,15.330000,12.704744,0
2021-12-07,15.750000,15.750000,15.750000,15.750000,13.052820,0
2021-12-08,15.840000,15.840000,15.840000,15.840000,13.127408,0
2021-12-09,15.640000,15.640000,15.640000,15.640000,12.961658,0
2021-12-10,15.350000,15.350000,15.350000,15.350000,13.093876,0
2021-12-13,15.210000,15.210000,15.210000,15.210000,12.974452,0
2021-12-14,14.950000,14.950000,14.950000,14.950000,12.752666,0
2021-12-15,15.270000,15.270000,15.270000,15.270000,13.025634,0
2021-12-16,14.970000,14.970000,14.970000,14.970000,12.769727,0
2021-12-17,14.860000,14.860000,14.860000,14.860000,12.675895,0
2021-12-20,14.690000,14.690000,14.690000,14.690000,12.530881,0
2021-12-21,15.010000,15.010000,15.010000,15.010000,12.803848,0
2021-12-22,15.180000,15.180000,15.180000,15.180000,12.948862,0
2021-12-23,15.270000,15.270000,15.270000,15.270000,13.025634,0
2021-12-27,15.540000,15.540000,15.540000,15.540000,13.255950,0
2021-12-28,15.460000,15.460000,15.460000,15.460000,13.187708,0
2021-12-29,15.470000,15.470000,15.470000,15.470000,13.196239,0
2021-12-30,15.420000,15.420000,15.420000,15.420000,13.153587,0
2021-12-31,15.370000,15.370000,15.370000,15.370000,13.110936,0
